restaurantID,Name,Cuisine,Is Closed,Rating,Number of Reviews,Address,InsertTime
nO9b-iD_-EsZ-F0q0_0djw,Citarella Gourmet Market - Upper West Side,Vegetable,False,3.5,96,2135 Broadway,Sat Oct 10 06:38:50 2020
FxOt8Exq5CA5izlDPFPoUg,Gazala's,Vegetable,False,3.5,73,447 Amsterdam Ave,Sat Oct 10 06:38:50 2020
iHwhkW0LLlu81ZCir-lFQA,Gari Columbus,Vegetable,False,4.0,330,370 Columbus Ave,Sat Oct 10 06:38:50 2020
yxsIwFMq5beQBRJD3yyKPw,Fairway Cafe,Vegetable,False,3.5,142,2127 Broadway 2nd Fl,Sat Oct 10 06:38:50 2020
8WSRmH4rsSRJN1jN0qmT_A,Café Frida,Vegetable,False,3.5,671,368 Columbus Ave,Sat Oct 10 06:38:50 2020
qlVbLsb7VwKwA2CWo9DibQ,Fairway Market,Vegetable,False,3.5,552,2131 Broadway,Sat Oct 10 06:38:50 2020
VoAuIReq_cPUrFwxbWqG_Q,SalaThai Restaurant,Vegetable,False,4.5,374,307 Amsterdam Ave,Sat Oct 10 06:38:50 2020
wXpCNNTT2kqh-fTnSWXdEA,Shake Shack,Vegetable,False,4.0,2356,366 Columbus Ave,Sat Oct 10 06:38:50 2020
skqn2xVznMIN2X_wI5um0A,Boca Chica,Vegetable,False,3.5,5,584 W 207th St,Sat Oct 10 06:38:51 2020
CY1lJBQatCNo4-_ljlS1rA,Unique Fusion Restaurant,Vegetable,False,5.0,59,586 West 207 St,Sat Oct 10 06:38:51 2020
Mc-uTqSARIIvdE8Jn8a5Yw,Amy's Restaurant,Vegetable,False,3.5,111,586 W 207th St,Sat Oct 10 06:38:51 2020
_6nI_J5Kzj12oHMfjR3A4A,U Like Chinese Take Out,Vegetable,False,3.0,73,4926 Broadway,Sat Oct 10 06:38:51 2020
cEF4w1j3DRm5kedHpMi7zw,CTown Supermarkets,Vegetable,False,3.0,61,4918 Broadway,Sat Oct 10 06:38:51 2020
KBDRkNdoKG3wCqWI5trGyg,La Nueva Espana,Vegetable,False,3.0,93,606 W 207th St,Sat Oct 10 06:38:51 2020
bgVljzHuWHgPvEMZL52D6g,Fresh Tortilla's,Vegetable,False,3.0,47,595 W 207th St,Sat Oct 10 06:38:51 2020
2IrwjU67gguqLqQqZ1nFPg,Guadalupe Restaurant,Vegetable,False,4.0,671,597 W 207th St,Sat Oct 10 06:38:51 2020
7yGBu-m5K7oWwtu_kdUoDQ,Galicia Tapas,Vegetable,False,4.5,18,575 W 207th St,Sat Oct 10 06:38:51 2020
MwvVgfNDrqhAAtfkOOHCVg,Pizza Haven,Vegetable,False,2.0,94,4942 Broadway,Sat Oct 10 06:38:51 2020
DCjRqV6kRPU0h-MaRRcVrQ,Inwood Bar and Grill,Vegetable,False,3.5,432,4892 Broadway,Sat Oct 10 06:38:51 2020
Y9jmd1D2QqJTkMMuFrcXNA,Capitol Restaurant,Vegetable,False,4.0,57,4933 Broadway,Sat Oct 10 06:38:51 2020
374GoWma1qktfSyeQwhp1w,Tubby Hook Tavern,Vegetable,False,3.5,109,4946 Broadway,Sat Oct 10 06:38:51 2020
8o-B_1q4XB48CmdaXdm2KQ,Raices,Vegetable,False,3.5,133,565 W 207th St,Sat Oct 10 06:38:51 2020
O4FFQ92eT-hdSa7F5TpLTw,Inwood Bagels,Vegetable,False,3.5,91,628 W 207th St,Sat Oct 10 06:38:51 2020
6JofyoHOHpF2ho6nmKfedA,Delio's Pizza,Vegetable,False,2.5,7,553 W 207th St,Sat Oct 10 06:38:51 2020
q90TPhXy8D6C4aZaitoeUQ,Inwood Local,Vegetable,False,4.0,210,4957 Broadway,Sat Oct 10 06:38:51 2020
oS1e-zZ_qzZNIUEp3FYHhQ,Yummy Thai,Vegetable,False,3.0,386,4959 Broadway,Sat Oct 10 06:38:51 2020
7WmYpiHs7h6NeTInkpdfIg,Noel's Pizza,Vegetable,False,2.5,11,553 W 207th St,Sat Oct 10 06:38:51 2020
F1cTAyVghrMagxFHikwQKQ,Garden Cafe,Vegetable,False,3.5,236,4961 Broadway,Sat Oct 10 06:38:51 2020
ZqDpOO44Lg-jKOrosrxrGg,G's Coffee Shop,Vegetable,False,4.5,66,634 W 207th St,Sat Oct 10 06:38:51 2020
_LLK-gnjeTLwpyoliglozw,Hang Lee Chinese,Vegetable,False,3.5,27,666 W 204th St,Sat Oct 10 06:38:51 2020
qrNV4MrUYgtWkYm2CMUNgQ,Restaurante Ecuatoriano Génesis,Vegetable,False,4.5,6,538 W 207th St,Sat Oct 10 06:38:51 2020
jptXnWKw4x4kHYihKLNbZA,La Casa Del Mofongo,Vegetable,False,2.0,91,546 W 207th St,Sat Oct 10 06:38:51 2020
682tbIUxjAvPG2fRdOFkeQ,El Valle Seafood Restaurant,Vegetable,False,2.5,12,231 Sherman Ave,Sat Oct 10 06:38:51 2020
CC7v0W2wHw2O7E3Mwkub5w,Stop 809,Vegetable,False,3.0,14,537 W 207th St,Sat Oct 10 06:38:51 2020
VlWTXdRDkhYz6-iU2cjKGQ,Grandpa's Brick Oven Pizza,Vegetable,False,3.0,176,4973 Broadway,Sat Oct 10 06:38:51 2020
Hoq8s-NePq6_3QxJhR7oNA,Bocaditos Bistro,Vegetable,False,4.0,400,4863 Broadway,Sat Oct 10 06:38:51 2020
lkb8ygOIZNp7IES7xb2uHg,Carreon's Deli and Bakery,Vegetable,False,3.0,14,4975 Broadway,Sat Oct 10 06:38:51 2020
3QL775s9XyFzC75htzH6Qg,Cocina Latina Restaurant,Vegetable,False,3.5,8,4986 Broadway,Sat Oct 10 06:38:51 2020
Im-7ShkmNuKkW2OXays0xw,Kennedy Fried Chicken and Pizza,Vegetable,False,2.5,11,521 W 207th St,Sat Oct 10 06:38:51 2020
X3oOvBNKrYfSKSOBLV0Jyg,Gardenia Salad Bar,Vegetable,False,2.0,17,4979 Broadway,Sat Oct 10 06:38:51 2020
Wc133R7s_lyxxPuiFEh20w,Serrano Salsa,Vegetable,False,5.0,1,4979 Broadway,Sat Oct 10 06:38:51 2020
TSaX5ml_wkF9AMBTvkKppw,Cafe Kolmaro,Vegetable,False,4.5,14,185 Sherman Ave,Sat Oct 10 06:38:51 2020
T5-ko-W-TNcMPbMViKxXdA,John's Fried Chicken,Vegetable,False,3.5,57,512 W 207th St,Sat Oct 10 06:38:51 2020
d2P5CJeY6jK85mZEFDW6nw,Beans and Vines Express,Vegetable,False,1.5,6,4842 Broadway,Sat Oct 10 06:38:51 2020
Qsc2DrX3IR-uGfwnUlOzcA,Lotus Express,Vegetable,False,4.0,64,4840 Broadway,Sat Oct 10 06:38:51 2020
NzFEzBtaPuB_u28Qs7GxHQ,Elsa La Reina Del Chicharron,Vegetable,False,4.0,99,4840 Broadway,Sat Oct 10 06:38:51 2020
pWq3YAKT4YCRxMjh7QniwA,DisFruta,Vegetable,False,4.5,35,510 W 207th St,Sat Oct 10 06:38:51 2020
21I31EUVeSnarlCE59O6mQ,Inwood Greenmarket,Vegetable,False,4.5,54,Isham St & Seaman Ave,Sat Oct 10 06:38:51 2020
VUsjoFZ15OVQ4Ol7zt80zg,La Lomita Mexican Deli,Vegetable,False,3.5,39,3868 10th Ave,Sat Oct 10 06:38:51 2020
_1C9EgW9P2gqITsFvPQH4Q,Ten-Tan Chinese Restaurant,Vegetable,False,2.5,15,3864 10th Ave,Sat Oct 10 06:38:51 2020
HVeQNs_7zh3m-xCZ1ugslA,Beans and Vines,Vegetable,False,4.0,421,4799 Broadway,Sat Oct 10 06:38:51 2020
FSLdHdT8LLiMjQ02yOrWwA,El Floridita Restaurant,Vegetable,False,3.0,36,3856 10th Ave,Sat Oct 10 06:38:51 2020
zf2AwiZ6F5Vh4aduDlO0iA,Mina Restuarant And Bar,Vegetable,False,2.5,7,3859 10th Ave,Sat Oct 10 06:38:51 2020
T9d1zeRxKYHW6HQ-qpmLWA,Fine Fare Supermarket,Vegetable,False,2.0,46,4776 Broadway,Sat Oct 10 06:38:51 2020
Uq2rNMzfPkJa-2nxZSvwDg,Albert's Mofongo,Vegetable,False,2.5,193,4762 Broadway,Sat Oct 10 06:38:51 2020
fUl4oP4XLyyFi_EgIZwK9g,Cafe Tabaco & Ron,Vegetable,False,3.0,97,501 W 214th St,Sat Oct 10 06:38:51 2020
l7E6lpov_VPbhrxjWT-76Q,The Park View,Vegetable,False,3.5,329,219 Dyckman St,Sat Oct 10 06:38:51 2020
h5VLolcEpu3ZUnDdjfhjSg,Papasito Mexican Grill & Agave Bar,Vegetable,False,3.0,437,223 Dyckman St,Sat Oct 10 06:38:51 2020
T0lurzwMWKAi4STQLBlOWA,Silver Palace Chinese Restaurant,Vegetable,False,2.5,2,1430 Saint Nicholas Ave,Sat Oct 10 06:38:52 2020
XQ6hGg_xgkKyK293lBdF1w,Punto De Sabor,Vegetable,False,3.5,42,1466 Saint Nicholas Ave,Sat Oct 10 06:38:52 2020
lAsxDyhqz_-rncQYwE9JAg,La Casa Del Mofongo,Vegetable,False,3.0,431,1447 St Nicholas Ave,Sat Oct 10 06:38:52 2020
o9m6goK-viFJujuPwwWeug,Lucky 7 Tapas Bar,Vegetable,False,2.0,137,1455 Saint Nicholas Ave,Sat Oct 10 06:38:52 2020
_2aXZ9o3Yl_coNw9-IdqMQ,Mi Ranchito,Vegetable,False,3.5,44,1468 St Nicholas Ave,Sat Oct 10 06:38:52 2020
iRDzxw4-md7yEFu3r17CGA,Empanadas Monumental,Vegetable,False,3.0,9,550 W 181st St,Sat Oct 10 06:38:52 2020
t1-hDZZBfZu0dEDjLaGWhQ,Caridad Express Restaurant,Vegetable,False,1.5,6,554 W 181st St,Sat Oct 10 06:38:52 2020
zQjaTAxYSKpNNj0F4kgjXQ,Chicken Ranch,Vegetable,False,4.5,89,315 Audubon Ave,Sat Oct 10 06:38:52 2020
80dIz6llWEew4No641ZQKQ,Burger Heights,Vegetable,False,4.0,409,177 Wadsworth Ave,Sat Oct 10 06:38:52 2020
XqXJL-0BNwXVy51UT0_oTg,Marisco Centro,Vegetable,False,3.5,78,1490 St Nicholas Ave,Sat Oct 10 06:38:52 2020
-mntG_Hm-hTKWYB6kl-6wQ,Grill & Height Deli,Vegetable,False,3.0,3,508 West 181 St,Sat Oct 10 06:38:52 2020
sIp3HkLUmGjH86GP6NePbQ,TACO INN,Vegetable,False,3.5,25,1495 Saint Nicholas Ave,Sat Oct 10 06:38:52 2020
z8ZEfcVitJ4e9MWFJ0QBRA,H-N Meatmarket,Vegetable,False,4.0,1,298 Audubon Ave,Sat Oct 10 06:38:52 2020
fjlAeiaojOuNJR_Td8GYug,Subway,Vegetable,False,2.5,6,1502 St Nicholas Ave,Sat Oct 10 06:38:52 2020
MgdD2DikZWsSkBNu4Lzh6A,Chop Chop,Vegetable,False,3.0,46,501 W 184th St,Sat Oct 10 06:38:52 2020
jSS1jBPswHDXvVEfurwmOQ,Fresh Express,Vegetable,False,2.0,11,4233 Broadway,Sat Oct 10 06:38:52 2020
mCCZv26xWGYyudIb9FecOg,Two Bros Grocery,Vegetable,False,5.0,1,1517 Saint Nicholas Ave,Sat Oct 10 06:38:52 2020
YkHSu1qIQvG9uxTTBUYIoQ,King Garden Restaurant,Vegetable,False,4.0,17,4316 Broadway,Sat Oct 10 06:38:52 2020
Dwg-RgHUXsBfAi7G0V8LIg,Green Juice Cafe,Vegetable,False,5.0,201,4316 Broadway,Sat Oct 10 06:38:52 2020
H48KKGxjoo4LTL6BXUmAdw,Broadway pizza & coffee shop,Vegetable,False,4.0,7,4312 Broadway,Sat Oct 10 06:38:52 2020
i_LMoO-cbat3PHmLFF3zjA,Bunny Deli,Vegetable,False,3.0,54,1522 Saint Nicholas Ave,Sat Oct 10 06:38:52 2020
wPL0epJzosoFRYox1a5lvA,New Golden Star,Vegetable,False,4.0,98,4247 Broadway,Sat Oct 10 06:38:52 2020
7lv8jYYurEBFRglhPYALkw,Tampopo Ramen,Vegetable,False,4.0,397,1 Bennett Ave,Sat Oct 10 06:38:52 2020
gcxILajS1FP6WxzrCgefNQ,Con Sabor A Mexico,Vegetable,False,3.0,21,711 W 181st St,Sat Oct 10 06:38:52 2020
Qgaf5vsuUoilkzI5Km1iIw,Altus Cafe,Vegetable,False,3.0,159,4325 Broadway,Sat Oct 10 06:38:52 2020
s-0ShGGFO3PLQMlyob17yw,Goodness Organic Market,Vegetable,False,4.0,3,717 W 181st St,Sat Oct 10 06:38:52 2020
lmv0hp_1ujrCbtxzpAdVBA,Seafood Junior's,Vegetable,False,4.0,20,4235 Broadway,Sat Oct 10 06:38:52 2020
WjgI1mBykxsqXeozhRqhKA,La Casa Del Pollo,Vegetable,False,4.0,13,4231 Broadway,Sat Oct 10 06:38:52 2020
7XNWu5YIZjhP3cgEA4eJEA,7-Eleven,Vegetable,False,2.0,5,600 W 178th St,Sat Oct 10 06:38:52 2020
XsJRsOGDiTWjitcc0nCsgA,Burgers & Grill,Vegetable,False,1.5,5,2543 Amsterdam Ave,Sat Oct 10 06:38:52 2020
cQRQXI3-B5eGFCi_aj1IyQ,Golden City Chinese Restaurant,Vegetable,False,4.5,12,2545 Amsterdam Ave,Sat Oct 10 06:38:52 2020
jx0bhDsNMPOrUDRQNhijZw,George's Pizza,Vegetable,False,3.0,91,726 W 181st St,Sat Oct 10 06:38:52 2020
G-QVCv1Lsz-15ZcjI7J2WA,Lake Como Pizza,Vegetable,False,2.5,9,2549 Amsterdam Ave,Sat Oct 10 06:38:52 2020
Gt8d97CfB9aeOJRS7QAE-Q,Subway,Vegetable,False,3.0,6,4227 Broadway,Sat Oct 10 06:38:52 2020
-bOXDOBK1W0ceWEw0-Cjzw,Grandma's Pizza,Vegetable,False,3.0,16,2551 Amsterdam Ave,Sat Oct 10 06:38:52 2020
BU_GtPGTCy5KiJ6g8Ltdwg,Golan Heights,Vegetable,False,4.0,75,2553 Amsterdam Ave,Sat Oct 10 06:38:52 2020
0IFd_nGY2l_Miai4n7ifTA,Tacos El Paisa,Vegetable,False,4.0,87,1548 Saint Nicholas Ave,Sat Oct 10 06:38:52 2020
XPRxN1xItzd9beJnrP34xQ,Capri Restaurant,Vegetable,False,3.5,14,1342 St Nicholas Ave,Sat Oct 10 06:38:52 2020
UJwZ9yidz3Sm3jDWOPl_5g,Washington Heights Inwood,Vegetable,False,4.5,8,652 W 187th St,Sat Oct 10 06:38:52 2020
n9NAUB6ivkk45bUz3nm2AA,Grito Mexican Grill,Vegetable,False,4.0,186,1555 Saint Nicholas Ave,Sat Oct 10 06:38:52 2020
0LhrOS_zzu-MlIwmN9ljoA,Grill Point 181,Vegetable,False,4.0,77,736 W 181st St,Sat Oct 10 06:38:52 2020
S85UgKrCsTFdXaly3jNJWw,Zoe Restaurant & Lounge,Vegetable,False,3.5,21,1559 St Nicholas Ave,Sat Oct 10 06:38:52 2020
mxNHqqCiwb7HytFTxDc2iA,Marshalls,Vegetable,False,2.0,21,4211 Broadway,Sat Oct 10 06:38:52 2020
w_4M8C9CD7p-RqMkkJJSJQ,Key Food,Vegetable,False,2.0,47,4365 Broadway,Sat Oct 10 06:38:52 2020
s9Ojl0nUsKSZAFJR-mwQrA,Smile Deli,Vegetable,False,3.0,18,758 W 181st St,Sat Oct 10 06:38:52 2020
kjndYUa-cc4tdYV5Gw_SBQ,Caribe Restaurant,Vegetable,False,2.0,5,1562 St Nicholas Ave,Sat Oct 10 06:38:52 2020
R7ephDJ39UhFnchgAsHOWQ,Bravo Supermarkets,Vegetable,False,1.5,6,1331 St Nicholas Ave,Sat Oct 10 06:38:52 2020
e1BekcYXRa3cHrtyaOPsdw,Smile Deli Grocery,Vegetable,False,2.5,2,758 W 181st,Sat Oct 10 06:38:52 2020
n2uG2dUOu6Nq3mcImPfpfQ,El Guanaco,Vegetable,False,4.0,26,4195 Broadway,Sat Oct 10 06:38:52 2020
Bu_OtyFrzgl0rYvm6OrAnQ,Hudson View Restaurant,Vegetable,False,3.0,209,770 W 181st St,Sat Oct 10 06:38:52 2020
XYs24KNMXJhGA9O3o0J_TA,Smokey Burger,Vegetable,False,3.0,222,339 W 44th St,Sat Oct 10 06:38:53 2020
-wnwpVjmtkHzvn7jPcLM-g,One Thai Chef,Vegetable,False,3.0,189,339 W 44th St,Sat Oct 10 06:38:53 2020
raGF9jAO7JOiIbFQ2_bTAg,India at Time Square,Vegetable,False,4.5,58,332 W 44 St,Sat Oct 10 06:38:53 2020
bjzBkF2FFMsdkCk50xseFQ,Etcetera Etcetera,Vegetable,False,4.0,431,352 W 44th St,Sat Oct 10 06:38:53 2020
Xu8H24NxJJxEE-9wGp_AMA,The Brazen Tavern,Vegetable,False,4.5,385,356 W 44th St,Sat Oct 10 06:38:53 2020
7rc7e_mw5DefMCSBsuZYhg,Don Giovanni Ristorante,Vegetable,False,3.5,481,358 W 44th St,Sat Oct 10 06:38:53 2020
_8Oq6MmhqLgzQDVYXWLxuA,Réunion,Vegetable,False,4.0,692,357 W 44th St,Sat Oct 10 06:38:53 2020
Vka16LJBpFixgh-vs2fymg,The New York Beer Company,Vegetable,False,4.0,489,321 W 44th St,Sat Oct 10 06:38:53 2020
53lgp8fFEuK3Yo7yeXc89A,Tim Ho Wan - Hell's Kitchen,Vegetable,False,3.5,383,610 9th Ave,Sat Oct 10 06:38:53 2020
NMVRHrkdp68twl4CWo1I5A,Marseille,Vegetable,False,4.0,900,630 9th Ave,Sat Oct 10 06:38:53 2020
unvPj03e9UQfzxgfuog68g,Westway Diner,Vegetable,False,3.5,636,614 9th Ave,Sat Oct 10 06:38:53 2020
ONQRhDuWv0e9R5xOiI7YAA,Gyu-Kaku Japanese BBQ,Vegetable,False,4.0,1235,321 W 44th St,Sat Oct 10 06:38:53 2020
u5gLdI6l6zsPxL2kOYbyfw,Nizza,Vegetable,False,3.5,745,630 9th Ave,Sat Oct 10 06:38:53 2020
d7pZUO8BmiqII129kkRMKA,Gregorys Coffee,Vegetable,False,3.5,49,630 9th Ave,Sat Oct 10 06:38:53 2020
f5csvsEkOEdBWLeBOdZcLg,Beer Culture,Vegetable,False,4.5,366,328 W 45th St,Sat Oct 10 06:38:53 2020
UBqLK5kg0kT72CIaBYa5Zg,Patron Mexican Grill,Vegetable,False,3.0,432,608 9th Ave,Sat Oct 10 06:38:53 2020
228DO__YwYmliMx6Q5jTtw,Turco Mediterranean Grill,Vegetable,False,4.0,562,604 9th Ave,Sat Oct 10 06:38:53 2020
x2ATnp8-hXFhr_XznPYPMw,5 Napkin Burger,Vegetable,False,3.5,2079,630 9th Ave,Sat Oct 10 06:38:53 2020
1Vfq1mg-D0tRbZNWPHE6mg,Grind NYC,Vegetable,False,4.5,4,602 9th Ave,Sat Oct 10 06:38:53 2020
yGpPYyu3s8iVNuO0ktqsDw,Birdland,Vegetable,False,4.0,344,315 W 44th St,Sat Oct 10 06:38:53 2020
rEbwps11tIERRkwQrIXQog,Hakkasan,Vegetable,False,3.5,920,311 W 43rd St,Sat Oct 10 06:38:53 2020
f7-4kTNeYOhZdtJgXlbqBQ,El Rancho Burritos,Vegetable,False,3.5,128,359 W 45th St,Sat Oct 10 06:38:53 2020
IkyRp47Jpbk_AQ35qlr-eg,Bird & Branch,Vegetable,False,4.5,267,359 West 45th St,Sat Oct 10 06:38:53 2020
SdESb_kSAV6b0WD813J4WQ,Red Poke,Vegetable,False,4.5,549,600 9th Ave,Sat Oct 10 06:38:53 2020
1uPB-IOaoWd4s2jNFpZgVw,Poseidon Bakery,Vegetable,False,4.5,190,629 9th Ave,Sat Oct 10 06:38:53 2020
0Ml-KmkEB8QhmcqkMdPEOw,Juice Generation,Vegetable,False,4.0,205,644 9th Ave,Sat Oct 10 06:38:53 2020
IEK9rL_9lkBvHnSbafm1rw,The Stinger,Vegetable,False,3.5,48,300 W 44th St,Sat Oct 10 06:38:53 2020
h4VCnZ2aZ33mdenS_ZI7jQ,Mama Mia 44 SW,Vegetable,False,4.0,601,621 9th Ave,Sat Oct 10 06:38:53 2020
9E5i1t-X9DbCnVQrczkkTA,Blossom Du Jour,Vegetable,False,4.0,400,617 9th Ave,Sat Oct 10 06:38:53 2020
rnSUQ9japvHortRAD0X_ng,Sushiva,Vegetable,False,4.5,44,615 9th Ave,Sat Oct 10 06:38:53 2020
jxfNkW2RkXhUW5_DwWEbHQ,Turkish Cuisine,Vegetable,False,3.5,332,631 9th Ave,Sat Oct 10 06:38:53 2020
PKE5qKY7FXOoZt2NiWtbig,Sticky's Finger Joint,Vegetable,False,4.0,280,598 9th Ave,Sat Oct 10 06:38:53 2020
WT6Jwt01V_-KWXbdqLbQAQ,Pinkberry,Vegetable,False,3.5,187,596 9th Ave,Sat Oct 10 06:38:53 2020
ClK88VhNAqevlM8hSltcOA,Boon European Bistro,Vegetable,False,4.5,35,402 W 44th St,Sat Oct 10 06:38:53 2020
eN203dvp8cCJnaEDQl6I5Q,Lenwich,Vegetable,False,3.0,118,613 9th Ave,Sat Oct 10 06:38:53 2020
gcEMZjjqy5Ucnv_5Pv-q1g,Tasty Hand Pulled Noodles II,Vegetable,False,4.0,299,648 9th Ave,Sat Oct 10 06:38:53 2020
VzdToJAHuLY07TlXZTdIwA,Tito Murphy's,Vegetable,False,4.0,59,346 W 46th St,Sat Oct 10 06:38:53 2020
q7U2GCMWIZxIqWeMDml0LQ,Pure Ktchn,Vegetable,False,4.5,312,352 West 46th St,Sat Oct 10 06:38:53 2020
3FCxi2imtP_wMgsgsqIQOw,Bocca Di Bacco,Vegetable,False,3.5,282,635 9th Ave,Sat Oct 10 06:38:53 2020
a8NinqhYvi1wN_biup99Zg,Meson Sevilla,Vegetable,False,3.5,208,344 W 46th St,Sat Oct 10 06:38:53 2020
tIqk0ZWGoItm4oR-l4o4aw,Dalton's Bar & Grill,Vegetable,False,3.5,266,611 9th Ave,Sat Oct 10 06:38:53 2020
BF6pY829iPBERt15CG1g3w,At Nine Restaurant & Bar,Vegetable,False,4.0,489,592 9th Ave,Sat Oct 10 06:38:53 2020
KVOSON0zEwnmCxzp9azwFA,Sangria 46,Vegetable,False,3.5,432,338 W 46th St,Sat Oct 10 06:38:53 2020
6qcydPo5eTSB4XHyyZDvkA,Bareburger,Vegetable,False,4.0,915,366 W 46th St,Sat Oct 10 06:38:53 2020
nx3j5PWEcTWSgDCngOAojg,Healthy Corner Juice Bar,Vegetable,False,3.5,50,637 9th Ave,Sat Oct 10 06:38:53 2020
bTyyPU8A4pz9dieLSZPMdA,Le Rivage,Vegetable,False,4.0,446,340 W 46th St,Sat Oct 10 06:38:53 2020
Nbqzy3ea5_x2zXWkdWlUIQ,Sake Bar Hagi 46,Vegetable,False,4.0,318,358 W 46th St,Sat Oct 10 06:38:53 2020
Rc1lxc5lSKJYd162JHNMfQ,Bea,Vegetable,False,4.0,2498,403 W 43rd St,Sat Oct 10 06:38:53 2020
xzgq5fZlc8RiChajDg70lw,Subway,Vegetable,False,2.0,18,341 W 42nd St,Sat Oct 10 06:38:53 2020
hcI6TVxFyVNEPXg3rF1bQw,Oaxaca Taqueria,Vegetable,False,3.5,117,405 W 44th St,Sat Oct 10 06:38:53 2020
eFS3e9ctodj4aBTzRv_vtQ,Ben & Jack's Steakhouse,Vegetable,False,4.0,301,219 E 44th St,Sat Oct 10 06:38:54 2020
IU7J-biFGBwrl6qKBPGStQ,Sushi Tsushima,Vegetable,False,3.5,245,210 E 44th St,Sat Oct 10 06:38:54 2020
7iY35991NhQ1AShJZCNZgA,Sakagura,Vegetable,False,4.0,1778,211 E 43rd St,Sat Oct 10 06:38:54 2020
C61WK5Oy9B3JQsPahhM7vQ,Bow Ramen,Vegetable,False,4.5,88,212 E 45th St,Sat Oct 10 06:38:54 2020
4wVaJsvTuBTXAMzkhjwccg,Overlook,Vegetable,False,3.5,263,225 E 44th St,Sat Oct 10 06:38:54 2020
pPdGUL90xZ7YIUvTLYcmIw,The Comfort Diner,Vegetable,False,3.5,562,214 E 45th St,Sat Oct 10 06:38:54 2020
-xQldFYgkMmCAVRIbRnDwg,Hapon Japanese Restaurant,Vegetable,False,3.5,4,211 E 43rd St Ph,Sat Oct 10 06:38:54 2020
cLuYiAY5Xy1nejaX_R4oHw,Le Pain Quotidien,Vegetable,False,3.0,158,708 3rd Ave,Sat Oct 10 06:38:54 2020
_9nTH50K42Yme41Ue1SKRQ,Starbucks,Vegetable,False,3.0,40,685 Third Ave,Sat Oct 10 06:38:54 2020
Ms1p17KsYteDlkvHnllC2g,Soba Totto,Vegetable,False,4.0,901,211 E 43rd St,Sat Oct 10 06:38:54 2020
7_NCS8bQ8UA_nEANIWm-hQ,The Kati Roll Company,Vegetable,False,3.0,47,685 Third Ave,Sat Oct 10 06:38:54 2020
1aD88qNRb08LGBkl84GQTA,Little Collins,Vegetable,False,4.5,827,708 3rd Ave,Sat Oct 10 06:38:54 2020
9x95RpLEIDRWG2Y9w4qz4Q,INDAY,Vegetable,False,4.0,105,708 3rd Ave,Sat Oct 10 06:38:54 2020
wA6UdiMPJDZW9YYy9lvrQA,Juice Bar Plus,Vegetable,False,3.0,32,700 3rd Ave,Sat Oct 10 06:38:54 2020
ZpMOiRtDoSjbhiYYTHezMg,Luke's Lobster Midtown East,Vegetable,False,4.0,345,207 e 43rd st,Sat Oct 10 06:38:54 2020
_FhKGcCbiYgtkXcCiwTAiA,Aburiya Kinnosuke,Vegetable,False,4.0,753,213 E 45th St,Sat Oct 10 06:38:54 2020
BmcpuUZ5DnpkxD6eztflKg,Gourmet 45,Vegetable,False,2.5,31,721 3rd Ave,Sat Oct 10 06:38:54 2020
xTq-F5nRIOV494iKQJxWeA,The Perfect Pint,Vegetable,False,3.5,353,203 E 45th St,Sat Oct 10 06:38:54 2020
BkgHpSgdLg2sRHJUb4oPrg,Mexican Palace,Vegetable,False,1.0,15,230 E 44th St,Sat Oct 10 06:38:54 2020
-2aMphgYYnoxncuZ7xI3Gw,Bierhaus NYC,Vegetable,False,3.5,853,712 3rd Ave,Sat Oct 10 06:38:54 2020
AYU6XdEvhMtes5H134ZjXA,The Grill At Tasty Cafe,Vegetable,False,2.0,1,162 E 44th St,Sat Oct 10 06:38:54 2020
DY0y0KPwu8LnQteNB-uoAQ,Amaze,Vegetable,False,3.0,267,694 3rd Ave,Sat Oct 10 06:38:54 2020
Di9rtHNxQvNQPVi_1JgDsQ,City Thai,Vegetable,False,4.0,1,694 3rd Ave,Sat Oct 10 06:38:54 2020
stTxVLp435lSRy35DWw0Sg,Subway,Vegetable,False,2.5,22,716 3rd Ave,Sat Oct 10 06:38:54 2020
jfhJKJYIZB6c-NMPeNDahA,Grill 44,Vegetable,False,3.0,16,160 E 44th St,Sat Oct 10 06:38:54 2020
bnaeQCoBiQ7a5IfyBkrGCg,MIFUNE New York,Vegetable,False,4.0,190,245 E 44th St,Sat Oct 10 06:38:54 2020
4jPn2ePLCBgmNbVRXp9_kg,Muldoon's,Vegetable,False,3.5,139,692 3rd Ave,Sat Oct 10 06:38:54 2020
Fxs7N883T8fUiE-EV_yKkA,Zorba Grill,Vegetable,False,4.5,21,723 3rd Ave,Sat Oct 10 06:38:54 2020
4fNKBr3mlxKHfCojW0i_Uw,NAYA,Vegetable,False,4.0,409,688 3rd Ave,Sat Oct 10 06:38:54 2020
XixegGx6pdU_H0MWWqN1_w,GAI Chicken & Rice,Vegetable,False,4.0,111,158 E 45th St,Sat Oct 10 06:38:54 2020
3PeEbap0jFwz7GHbM6BW4Q,Rosie Dunn’s,Vegetable,False,4.5,3,729 3rd Ave,Sat Oct 10 06:38:54 2020
7EaiwMVaNdQibSs0yYkE5Q,Sushi Yasuda,Vegetable,False,4.0,2123,204 E 43rd St,Sat Oct 10 06:38:54 2020
